"11,169,312
-","25,410,014 6,449,179
- -","444,216
-","(3,341,913) 101,132
- -","(218,877)
-","768,303 (111,360)
- -","16,484,646
425,492"
"11,169,312
-","25,410,014 6,449,179
- -
(8,228,538) (1,212,340)
84,000 -
- -
2,443,361 363,702","444,216
-","(3,341,913) 101,132
- -
(1,678,508) (218,819)
- -
- -
503,552 65,646","(218,877)
-","768,303 (111,360)
- -
- -
- -
- -
- -","16,059,154
(14,381,948)"
"1,791,688
-
-",,"209,273
-
-",,"-
-
-",,"1,988,189
-
-"
"(537,506)",,"(62,782)",,-,,"(596,457)"
"1,254,182","(5,701,177) (848,638)","146,491","(1,174,956) (153,173)",-,- -,"(12,990,216)"
"12,423,494","19,708,837 5,600,541","590,707","(4,516,869) (52,041)","(218,877)","768,303 (111,360)","3,068,938"
0.83,0.47 0.48,0.09,(0.71) (0.02),(0.27),0.24 (0.14),20.52
-,"- -
166,261,943 138,947,180
19,536,792 12,127,998",-,"- -
25,186,337 20,826,579
2,719,289 2,597,208",,,-
"164,070,581",,"24,881,990",,,,"205,318,761"
"21,941,056",,"2,663,275",,,,"25,286,014"
"142,129,525","146,725,151 126,819,182","22,218,715","22,467,048 18,229,371",,,"180,032,747"
"78,792,203","83,222,474 65,749,112","11,613,947","11,773,029 10,696,228",,,"102,057,355"
"63,337,322","63,502,677 61,070,070","10,604,768","10,694,019 7,533,143",,,"77,975,392"
"55,193,127","51,484,289 56,543,010","9,507,406","9,814,256 7,032,471",,,"67,924,586"
"8,144,195","12,018,388 4,527,060","1,097,362","879,763 500,672",,,"10,050,806"
,"20,758,516 16,381,229
14,114,560 14,717,824",,"78 51
5,126,033 5,700,537",,,
"13,641,139",,58,,,,"16,500,963"
"14,231,187",,"4,981,680",,,,"22,292,248"
"27,872,326","34,873,076 31,099,053","4,981,738","5,126,111 5,700,588",,,"38,793,211"
,"452,930,457 180,131,434
5,181,610 16,378,420
- -",,"16,359,516 9,067,134
15,700 5,390,978
- -",,,
"207,009,945",,"13,847,281",,,,"266,599,993"
"4,569,937",,"138,788",,,,"4,806,591"
-,,-,,,,-
"211,579,882","458,112,067 196,509,854","13,986,069","16,375,216 14,458,112",,,"271,406,584"
,"114,331,552 92,327,887
1,000,000 1,000,000
113,331,552 91,327,887
39,256,396 35,598,290",,"8,183,125 10,857,004
1,000,000 1,000,000
7,183,125 9,857,004
5,457,095 5,173,780",,,
"131,678,616",,"9,001,002",,,,"239,569,114"
"1,000,000",,"1,000,000",,,,"1,000,000"
"130,678,616",,"8,001,002",,,,"238,569,114"
"30,980,333",,"5,341,344",,,,"33,467,564"
"162,658,949","153,587,948 127,926,177","14,342,346","13,640,220 16,030,784",,,"273,036,678"
"930,968,153","971,783,711 833,863,162","111,479,582","109,242,549 96,085,038",,,"1,364,171,323"
13.1%,10.1% 12.5%,8.5%,6.7% 10.5%,,,15.6%
8.0%,"8.0% 8.0%
2.1% 4.5%",8.0%,"8.0% 8.0%
(1.3%) 2.5%",,,8.0%
5.1%,,0.5%,,,,7.6%
14.1%,11.8% 11.1%,8.1%,7.5% 11.3%,,,17.6%
10.5%,"10.5% 10.5%
1.3% 0.6%",10.5%,"10.5% 10.5%
(3.0%) 0.8%",,,10.5%
3.6%,,(2.4%),,,,7.1%
17.5%,15.8% 15.3%,12.9%,12.5% 16.7%,,,20.0%
14.5%,"14.5% 14.5%
1.3% 0.8%
46.2% 28.1%
20.0%",14.5%,"14.5% 14.5%
(2.0%) 2.2%
43.5% 36.3%",,,14.5%
3.0%,,(1.6%),,,,5.5%
43.8%,,"30.6%
20.0%",,,,"47.9%
20.0%"
"20.0%
23.8%","20.0%
26.2% 8.1%",10.6%,"20.0% 20.0%
23.5% 16.3%",,,27.9%
